slug	first_name	last_name	city	department_code	website	booking_url	source_google_title	source_google_maps_url	result	error
chloe-valot-draveil	Chloé	VALOT	Draveil	91			Chloé Valot - C'Naï-Naï	https://www.google.com/maps/place/Chlo%C3%A9+Valot+-+C%27Na%C3%AF-Na%C3%AF/data=!4m7!3m6!1s0x47e5df47261a1fb3:0xfa1de8e7e485b619!8m2!3d48.6799046!4d2.4147299!16s%2Fg%2F11pcmm984n!19sChIJsx8aJkff5UcRGbaF5OfoHfo?authuser=0&hl=fr&rclk=1	no_external_link_found	
christelle-barreau-saint-augustin	Christelle	BARREAU	Saint-Augustin	77	http://www.moncoconnaturo.fr/		Christelle Barreau - Naturopathie, Réflexologie	https://www.google.com/maps/place/Christelle+Barreau+-+Naturopathie,+R%C3%A9flexologie/data=!4m7!3m6!1s0x264dbec7a5a0beeb:0xc8d1f195b4a1a652!8m2!3d48.7912944!4d3.0231892!16s%2Fg%2F11ry4x8qjm!19sChIJ676gpce-TSYRUqahtJXx0cg?authuser=0&hl=fr&rclk=1	website_found	
christelle-becker-osny	Christelle	BECKER	Osny	95	http://www.naturo-bioenergie.fr/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Christelle BECKER - Naturopathe	https://www.google.com/maps/place/Christelle+BECKER+-+Naturopathe/data=!4m7!3m6!1s0x47e6f50bb46a77d5:0xbe9cc7a9f3918701!8m2!3d49.0617068!4d2.0674688!16s%2Fg%2F11pf8g40z3!19sChIJ1XdqtAv15kcRAYeR86nHnL4?authuser=0&hl=fr&rclk=1	website_found	
christelle-deloges-villemoisson-sur-orge	Christelle	DELOGES	Villemoisson-sur-Orge	91	https://www.naturopathe91.com/		Christelle Deloges, Naturopathe (91)	https://www.google.com/maps/place/Christelle+Deloges,+Naturopathe+%2891%29/data=!4m7!3m6!1s0x47e5d8df66c77357:0x5b9e3add074dbf5c!8m2!3d48.6559377!4d2.3320729!16s%2Fg%2F11cn0sh064!19sChIJV3PHZt_Y5UcRXL9NB906nls?authuser=0&hl=fr&rclk=1	website_found	
christelle-jouvel-versailles	Christelle	JOUVEL	Versailles	78	https://booster-son-energie-vitale.com/		Christelle Jouvel - Naturopathe	https://www.google.com/maps/place/Christelle+Jouvel+-+Naturopathe/data=!4m7!3m6!1s0x47e67d27ebf77fb1:0xd0762ec45937b6fb!8m2!3d48.8022585!4d2.1297422!16s%2Fg%2F11ptt_xqhr!19sChIJsX_36yd95kcR-7Y3WcQudtA?authuser=0&hl=fr&rclk=1	website_found	
christelle-le-foulon-montgeron	Christelle	LE FOULON	Montgeron	91	https://www.naturo91.fr/		Christelle Le Foulon Naturopathe, Massages "Bien-être"	https://www.google.com/maps/place/Christelle+Le+Foulon+Naturopathe,+Massages+%22Bien-%C3%AAtre%22/data=!4m7!3m6!1s0x47e60b3b45bad4b5:0x2ed6e29bd70a54da!8m2!3d48.6997655!4d2.4686894!16s%2Fg%2F11sdypjp9f!19sChIJtdS6RTsL5kcR2lQK15vi1i4?authuser=0&hl=fr&rclk=1	website_found	
christelle-volpez-houilles	Christelle	VOLPEZ	Houilles	78	https://www.lunaracoaching.fr/		Christelle Volpez - LUNARA COACHING- Naturopathe & Coach de vie	https://www.google.com/maps/place/Christelle+Volpez+-+LUNARA+COACHING-+Naturopathe+%26+Coach+de+vie/data=!4m7!3m6!1s0x47e663efd810f70b:0x61d5f7b69e29cdc1!8m2!3d48.9241097!4d2.1901288!16s%2Fg%2F11ywwbxkk9!19sChIJC_cQ2O9j5kcRwc0pnrb31WE?authuser=0&hl=fr&rclk=1	website_found	
christian-coltat-gran-saint-mande	Christian	COLTAT-GRAN	Saint-Mandé	94			Christian COLTAT-GRAN naturopathe	https://www.google.com/maps/place/Christian+COLTAT-GRAN+naturopathe/data=!4m7!3m6!1s0x47e673c7719cdc6d:0xceabf00820f33bb8!8m2!3d48.843569!4d2.4155308!16s%2Fg%2F11h4gtpkgm!19sChIJbdycccdz5kcRuDvzIAjwq84?authuser=0&hl=fr&rclk=1	no_external_link_found	
christine-cadoux-thiais	Christine	CADOUX	Thiais	94	https://naturellementchoisi.fr/?utm_source=google&utm_medium=gmb&utm_campaign=referral		Christine Cadoux, naturopathe Thiais	https://www.google.com/maps/place/Christine+Cadoux,+naturopathe+Thiais/data=!4m7!3m6!1s0x47e6748eefd352d5:0x705068fe31ad098e!8m2!3d48.7690873!4d2.3894008!16s%2Fg%2F11gg9gs34y!19sChIJ1VLT74505kcRjgmtMf5oUHA?authuser=0&hl=fr&rclk=1	website_found	
christine-maquart-montmorency	Christine	MAQUART	Montmorency	95	http://christine-maquart.fr/		Christine MAQUART Naturopathe Méthode RENATA Drainage, Femme enceinte, relaxant, Chi Nei Tsang Montmorency Val d'Oise 95	https://www.google.com/maps/place/Christine+MAQUART+Naturopathe+M%C3%A9thode+RENATA+Drainage,+Femme+enceinte,+relaxant,+Chi+Nei+Tsang+Montmorency+Val+d%27Oise+95/data=!4m7!3m6!1s0x47e669ebdbadd541:0x6cfb5977622f9989!8m2!3d48.9951578!4d2.3276292!16s%2Fg%2F11rqy01h7t!19sChIJQdWt2-tp5kcRiZkvYndZ-2w?authuser=0&hl=fr&rclk=1	website_found	
christine-sevestre-bretigny-sur-orge	Christine	SEVESTRE	Brétigny-sur-Orge	91	http://bienaunaturel.com/		Christine Sevestre Naturopathe	https://www.google.com/maps/place/Christine+Sevestre+Naturopathe/data=!4m7!3m6!1s0x47e5dbdd28f1b76f:0x8ccd0054c47770ee!8m2!3d48.6068236!4d2.3033168!16s%2Fg%2F11j8zxb2rj!19sChIJb7fxKN3b5UcR7nB3xFQAzYw?authuser=0&hl=fr&rclk=1	website_found	
christophe-etienne-la-celle-saint-cloud	Christophe	ETIENNE	La Celle-Saint-Cloud	78	https://www.medoucine.com/consultation/paris/christophe-etienne-naturopathe-troubles-digestifs/62	https://www.medoucine.com/consultation/paris/christophe-etienne-naturopathe-troubles-digestifs/62	ETIENNE Christophe - Naturopathe spécialisé en santé digestive	https://www.google.com/maps/place/ETIENNE+Christophe+-+Naturopathe+sp%C3%A9cialis%C3%A9+en+sant%C3%A9+digestive/data=!4m7!3m6!1s0x47e61173eaaa5b1f:0x37a6b6ed6d2d4fa!8m2!3d48.8557962!4d2.1405206!16s%2Fg%2F11fj__4jqb!19sChIJH1uq6nMR5kcR-tTS1m5regM?authuser=0&hl=fr&rclk=1	website_and_booking_found	
christophe-etienne-montfermeil	Christophe	ETIENNE	Montfermeil	93	http://www.clesdesante.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Christophe ETIENNE - Naturopathe - santé intestinale - SIBO - Phytothérapeute	https://www.google.com/maps/place/Christophe+ETIENNE+-+Naturopathe+-+sant%C3%A9+intestinale+-+SIBO+-+Phytoth%C3%A9rapeute/data=!4m7!3m6!1s0x47e611efeb25f0a9:0x70b650cdb9a929d3!8m2!3d48.897871!4d2.569754!16s%2Fg%2F11j251kh9x!19sChIJqfAl6-8R5kcR0ympuc1QtnA?authuser=0&hl=fr&rclk=1	website_found	
christophe-natarianni-charny	Christophe	NATARIANNI	Charny	77	https://www.naturoyang.com/		Christophe Natarianni - Praticien en énergétique chinoise - Acupuncteur - Massage - Naturopathie - (Naturoyang)	https://www.google.com/maps/place/Christophe+Natarianni+-+Praticien+en+%C3%A9nerg%C3%A9tique+chinoise+-+Acupuncteur+-+Massage+-+Naturopathie+-+%28Naturoyang%29/data=!4m7!3m6!1s0x47e61bad8f0ae09b:0xccebe3981548ab78!8m2!3d48.9697279!4d2.7603984!16s%2Fg%2F11jtt8nfnp!19sChIJm-AKj60b5kcReKtIFZjj68w?authuser=0&hl=fr&rclk=1	website_found	
christopher-saint-honore-soisy-sur-ecole	Christopher	SAINT-HONORÉ	Soisy-sur-École	91	https://www.chrissthnaturopathe.com/		Christopher Saint-Honoré Naturopathe	https://www.google.com/maps/place/Christopher+Saint-Honor%C3%A9+Naturopathe/data=!4m7!3m6!1s0x47e5e9cbf1ea06fd:0x726cbb97a06c0599!8m2!3d48.4763672!4d2.4864681!16s%2Fg%2F11wb8j07w1!19sChIJ_Qbq8cvp5UcRmQVsoJe7bHI?authuser=0&hl=fr&rclk=1	website_found	
chrystel-rija-saint-denis	Chrystel	RIJA	Saint-Denis	93	http://chrystelrija.com/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Chrystel RIJA - Naturopathe	https://www.google.com/maps/place/Chrystel+RIJA+-+Naturopathe/data=!4m7!3m6!1s0x47e669148ce6e341:0x48d199e935f94bed!8m2!3d48.9335577!4d2.3576757!16s%2Fg%2F11j1n00j6k!19sChIJQePmjBRp5kcR7Uv5NemZ0Ug?authuser=0&hl=fr&rclk=1	website_found	
chrystelle-berger-eragny	Chrystelle	BERGER	Éragny	95	https://chrysoliteb354.wixsite.com/reiki		Chrystelle BERGER	https://www.google.com/maps/place/Chrystelle+BERGER/data=!4m7!3m6!1s0x47e6f56bbd0d34c7:0xc3be7bb2f456673e!8m2!3d49.0326076!4d2.0979387!16s%2Fg%2F11yl0sqxcn!19sChIJxzQNvWv15kcRPmdW9LJ7vsM?authuser=0&hl=fr&rclk=1	website_found	
chrystelle-kandji-aubault-mareil-marly	Chrystelle	KANDJI-AUBAULT	Mareil-Marly	78	http://www.chrystellekandjiaubault.com/		Chrystelle Kandji-Aubault	https://www.google.com/maps/place/Chrystelle+Kandji-Aubault/data=!4m7!3m6!1s0x47e68b674d844a69:0xcdc9aabb0a0a31a1!8m2!3d48.8819709!4d2.0792007!16s%2Fg%2F11nn40_hlm!19sChIJaUqETWeL5kcRoTEKCruqyc0?authuser=0&hl=fr&rclk=1	website_found	
ciba-conseil-fontenay-tresigny	Ciba	CONSEIL	Fontenay-Trésigny	77			Ciba Conseil	https://www.google.com/maps/place/Ciba+Conseil/data=!4m7!3m6!1s0x47e8ab69120b0883:0x86dcdbddfae5d2b3!8m2!3d48.706556!4d2.8793137!16s%2Fg%2F11f6dlps38!19sChIJgwgLEmmr6EcRs9Ll-t3b3IY?authuser=0&hl=fr&rclk=1	no_external_link_found	
cindy-busseau-tournan-en-brie	Cindy	BUSSEAU	Tournan-en-Brie	77	https://caveo.me/		Cindy Busseau - Praticienne naturopathe	https://www.google.com/maps/place/Cindy+Busseau+-+Praticienne+naturopathe/data=!4m7!3m6!1s0x47e601ddf9c2a0bb:0xb47816bd243c2871!8m2!3d48.7380356!4d2.7515983!16s%2Fg%2F11q266pkky!19sChIJu6DC-d0B5kcRcSg8JL0WeLQ?authuser=0&hl=fr&rclk=1	website_found	
cindy-delisle-frepillon	Cindy	DELISLE	Frépillon	95	http://www.cindydelisle.fr/		Cindy Delisle - Praticienne en massages bien-être, Naturopathe, Sophrologue et soins du visage	https://www.google.com/maps/place/Cindy+Delisle+-+Praticienne+en+massages+bien-%C3%AAtre,+Naturopathe,+Sophrologue+et+soins+du+visage/data=!4m7!3m6!1s0x47e65f5a4d3bd52b:0xc9698741bfdc233a!8m2!3d49.0501206!4d2.2023375!16s%2Fg%2F11k3jglrbd!19sChIJK9U7TVpf5kcROiPcv0GHack?authuser=0&hl=fr&rclk=1	website_found	
cindy-faro-lagny-sur-marne	Cindy	FARO	Lagny-sur-Marne	77	http://cindyfaro.com/		Cindy Faro Naturopathe | Troubles digestifs : Micronutrition & Chi Neï Tsang	https://www.google.com/maps/place/Cindy+Faro+Naturopathe+%7C+Troubles+digestifs+:+Micronutrition+%26+Chi+Ne%C3%AF+Tsang/data=!4m7!3m6!1s0x47e619844e22e035:0xa379d72627ce1e3a!8m2!3d48.8694593!4d2.7090634!16s%2Fg%2F11hdq8gq_g!19sChIJNeAiToQZ5kcROh7OJybXeaM?authuser=0&hl=fr&rclk=1	website_found	
ckfl-couriol-korbendau-francelise-fontenay-sous-bois	Ckfl	COURIOL KORBENDAU FRANCELISE	Fontenay-sous-Bois	94	https://www.ckfl.fr/		CKFL Couriol Korbendau Francelise	https://www.google.com/maps/place/CKFL+Couriol+Korbendau+Francelise/data=!4m7!3m6!1s0x47e60d51c484ada5:0x9a4553f1e0534537!8m2!3d48.8444317!4d2.4633944!16s%2Fg%2F11ldvjk0_5!19sChIJpa2ExFEN5kcRN0VT4PFTRZo?authuser=0&hl=fr&rclk=1	website_found	
claire-basire-neauphle-le-chateau	Claire	BASIRE	Neauphle-le-Château	78	http://www.clairebasire.fr/		Claire Basire - Naturopathe, Transgénérationnel	https://www.google.com/maps/place/Claire+Basire+-+Naturopathe,+Transg%C3%A9n%C3%A9rationnel/data=!4m7!3m6!1s0x47e69b24acf199d7:0x745381deba1addc6!8m2!3d48.8142377!4d1.9002456!16s%2Fg%2F11hbbq2187!19sChIJ15nxrCSb5kcRxt0aut6BU3Q?authuser=0&hl=fr&rclk=1	website_found	
claire-mazerand-fontenay-le-fleury	Claire	MAZERAND	Fontenay-le-Fleury	78	https://www.fontenaygymnastiqs.com/		Mazerand Claire	https://www.google.com/maps/place/Mazerand+Claire/data=!4m7!3m6!1s0x47e686e2bb33478d:0xb77ceaa661b0e798!8m2!3d48.8107028!4d2.0491415!16s%2Fg%2F1tdg2jsx!19sChIJjUczu-KG5kcRmOewYabqfLc?authuser=0&hl=fr&rclk=1	website_found	
claire-nathuropathe-herblay-sur-seine	Claire	NATHUROPATHE	Herblay-sur-Seine	95			Nathuropathe Claire	https://www.google.com/maps/place/Nathuropathe+Claire/data=!4m7!3m6!1s0x47e661af0351c419:0x8af938bc240ef87a!8m2!3d48.989103!4d2.1724055!16s%2Fg%2F11l5c1w2x6!19sChIJGcRRA69h5kcRevgOJLw4-Yo?authuser=0&hl=fr&rclk=1	no_external_link_found	
claire-orseau-neuilly-sur-seine	Claire	ORSEAU	Neuilly-sur-Seine	92	https://www.claireorseau.com/		Claire Orseau - Naturopathe	https://www.google.com/maps/place/Claire+Orseau+-+Naturopathe/data=!4m7!3m6!1s0x47e66572846c968b:0x6502993a46c4b4d0!8m2!3d48.8911319!4d2.2734605!16s%2Fg%2F11cnkr70bg!19sChIJi5ZshHJl5kcR0LTERjqZAmU?authuser=0&hl=fr&rclk=1	website_found	
claire-ruiz-soisy-sur-seine	Claire	RUIZ	Soisy-sur-Seine	91			Claire Ruiz Naturopathe	https://www.google.com/maps/place/Claire+Ruiz+Naturopathe/data=!4m7!3m6!1s0x47e5e10619b87d9f:0xe02237e08b8305a3!8m2!3d48.6504511!4d2.4609211!16s%2Fg%2F11m9mzdh3s!19sChIJn324GQbh5UcRowWDi-A3IuA?authuser=0&hl=fr&rclk=1	no_external_link_found	
claire-torre-lesigny	Claire	TORRE	Lésigny	77	https://mon-conseil-naturo.fr/?utm_campaign=gmb&utm_content=site-web&utm_medium=organic&utm_source=google		Claire TORRE - Naturopathe	https://www.google.com/maps/place/Claire+TORRE+-+Naturopathe/data=!4m7!3m6!1s0x47e60748a4671bf9:0x74e9d19c416d56df!8m2!3d48.7331265!4d2.6031198!16s%2Fg%2F11j0j378t2!19sChIJ-RtnpEgH5kcR31ZtQZzR6XQ?authuser=0&hl=fr&rclk=1	website_found	
claire-torre-ozoir-la-ferriere	Claire	TORRE	Ozoir-la-Ferrière	77	https://mon-conseil-naturo.fr/		Claire TORRE - Drainage Lymphatique et Formatrice	https://www.google.com/maps/place/Claire+TORRE+-+Drainage+Lymphatique+et+Formatrice/data=!4m7!3m6!1s0x47e60779efc17e35:0x9a123c398213a985!8m2!3d48.758377!4d2.700607!16s%2Fg%2F11mvpww2k3!19sChIJNX7B73kH5kcRhakTgjk8Epo?authuser=0&hl=fr&rclk=1	website_found	
clara-blicq-rambouillet	Clara	BLICQ	Rambouillet	78	https://clarablicq.fr/		Naturopathe - Clara Blicq	https://www.google.com/maps/place/Naturopathe+-+Clara+Blicq/data=!4m7!3m6!1s0xa25dd50a1ff836c7:0x471ec48bf7fb2f3a!8m2!3d48.6538278!4d1.8338619!16s%2Fg%2F11wng42nnb!19sChIJxzb4HwrVXaIROi_794vEHkc?authuser=0&hl=fr&rclk=1	website_found	
clara-cornaert-pantin	Clara	CORNAERT	Pantin	93	https://www.claracornaert.com/		Clara Cornaert - Naturopathie / Conseils en homéopathie uniciste - Santé hormonale / périnatalité / naturopathie de l'enfant	https://www.google.com/maps/place/Clara+Cornaert+-+Naturopathie+%2F+Conseils+en+hom%C3%A9opathie+uniciste+-+Sant%C3%A9+hormonale+%2F+p%C3%A9rinatalit%C3%A9+%2F+naturopathie+de+l%27enfant/data=!4m7!3m6!1s0x47e66da81acbd4db:0x158c867acc469f32!8m2!3d48.8934985!4d2.4056773!16s%2Fg%2F11gy1cqc_t!19sChIJ29TLGqht5kcRMp9GzHqGjBU?authuser=0&hl=fr&rclk=1	website_found	
claudia-bonello-kaiser-fontainebleau	Claudia	BONELLO KAISER	Fontainebleau	77	http://www.a-chacun-sa-nature.com/		Claudia Bonello Kaiser	https://www.google.com/maps/place/Claudia+Bonello+Kaiser/data=!4m7!3m6!1s0x47e5f5188408de75:0x967677e4639cab4c!8m2!3d48.4150341!4d2.7063903!16s%2Fg%2F11fj9bnv6c!19sChIJdd4IhBj15UcRTKucY-R3dpY?authuser=0&hl=fr&rclk=1	website_found	
claudine-chaibelaine-chilly-mazarin	Claudine	CHAIBELAINE	Chilly-Mazarin	91	https://www.facebook.com/profile.php?id=61550666361561	https://www.facebook.com/profile.php?id=61550666361561	Claudine Chaibelaine Naturopathe	https://www.google.com/maps/place/Claudine+Chaibelaine+Naturopathe/data=!4m7!3m6!1s0x47e677e0771ae57d:0x70bcb863d49bbb5d!8m2!3d48.7020018!4d2.3152715!16s%2Fg%2F11twt7w8t3!19sChIJfeUad-B35kcRXbub1GO4vHA?authuser=0&hl=fr&rclk=1	website_and_booking_found	
clemence-enou-noisy-le-grand	Clémence	ENOU	Noisy-le-Grand	93	http://www.lesmauxdesfemmes.com/		Clémence Enou - Naturopathe à Noisy-le-Grand | Visio possible	https://www.google.com/maps/place/Cl%C3%A9mence+Enou+-+Naturopathe+%C3%A0+Noisy-le-Grand+%7C+Visio+possible/data=!4m7!3m6!1s0x887a1af8166559f:0x86fbfd1a06006d43!8m2!3d48.8469129!4d2.5673987!16s%2Fg%2F11q99qdppx!19sChIJn1Vmga-hhwgRQ20ABhr9-4Y?authuser=0&hl=fr&rclk=1	website_found	
clemence-henon-montreuil	Clémence	HÉNON	Montreuil	93	https://www.instagram.com/clemence_naturopathe/?hl=fr		Clémence Hénon Naturopathe	https://www.google.com/maps/place/Cl%C3%A9mence+H%C3%A9non+Naturopathe/data=!4m7!3m6!1s0x6c0ce7c2e2176e2f:0x4b63bea0e941710f!8m2!3d48.8592237!4d2.4399886!16s%2Fg%2F11sn2hygy6!19sChIJL24X4sLnDGwRD3FB6aC-Y0s?authuser=0&hl=fr&rclk=1	website_found	
clemence-matonse-villiers-sur-marne	Clémence	MATONSE	Villiers-sur-Marne	94			Clémence Matonse, Naturopathe, Sophrologue et praticienne en Réfléxologie	https://www.google.com/maps/place/Cl%C3%A9mence+Matonse,+Naturopathe,+Sophrologue+et+praticienne+en+R%C3%A9fl%C3%A9xologie/data=!4m7!3m6!1s0x47e60d103df3158f:0x14cdbb07aea0a0b0!8m2!3d48.8235827!4d2.533249!16s%2Fg%2F11jsq16cmx!19sChIJjxXzPRAN5kcRsKCgrge7zRQ?authuser=0&hl=fr&rclk=1	no_external_link_found	
clemence-zeller-ville-d-avray	Clémence	ZELLER	Ville-d'Avray	92			Clémence ZELLER - Naturopathe	https://www.google.com/maps/place/Cl%C3%A9mence+ZELLER+-+Naturopathe/data=!4m7!3m6!1s0x47e67b730831cb35:0x6435238136d25f09!8m2!3d48.8261962!4d2.1972626!16s%2Fg%2F11h2cnd88q!19sChIJNcsxCHN75kcRCV_SNoEjNWQ?authuser=0&hl=fr&rclk=1	no_external_link_found	
clementine-courtecuisse-maisons-alfort	Clémentine	COURTECUISSE	Maisons-Alfort	94	https://clementinecourtecu.wixsite.com/clementine-la-naturo		Clémentine COURTECUISSE Naturopathe	https://www.google.com/maps/place/Cl%C3%A9mentine+COURTECUISSE+Naturopathe/data=!4m7!3m6!1s0x47e673c3f3924f6f:0xa2c2ab82c5f3376!8m2!3d48.8039838!4d2.4502555!16s%2Fg%2F11vqt29p3f!19sChIJb0-S88Nz5kcRdjNfLLgqLAo?authuser=0&hl=fr&rclk=1	website_found	
clementine-drach-neuilly-sur-seine	Clémentine	DRACH	Neuilly-sur-Seine	92	https://liberlo.com/profil/clementine-drach/	https://liberlo.com/profil/clementine-drach/	Clémentine Drach	https://www.google.com/maps/place/Cl%C3%A9mentine+Drach/data=!4m7!3m6!1s0x47e6655c3ec776e7:0x77cef9335b05b8d4!8m2!3d48.8866862!4d2.2754637!16s%2Fg%2F11sy6__5h1!19sChIJ53bHPlxl5kcR1LgFWzP5znc?authuser=0&hl=fr&rclk=1	website_and_booking_found	
coline-legeard-bussy-saint-georges	Coline	LEGEARD	Bussy-Saint-Georges	77	https://www.dietnaturo.fr/		Coline Legeard - Diététicienne Naturopathe	https://www.google.com/maps/place/Coline+Legeard+-+Di%C3%A9t%C3%A9ticienne+Naturopathe/data=!4m7!3m6!1s0x47e605d3e53a36d7:0xeffe427c6ea1ecea!8m2!3d48.8396304!4d2.7113036!16s%2Fg%2F11vf8qs4yt!19sChIJ1zY65dMF5kcR6uyhbnxC_u8?authuser=0&hl=fr&rclk=1	website_found	
coline-legeard-montevrain	Coline	LEGEARD	Montévrain	77	http://www.dietnaturo.fr/		Coline LEGEARD - Diététicienne Naturopathe	https://www.google.com/maps/place/Coline+LEGEARD+-+Di%C3%A9t%C3%A9ticienne+Naturopathe/data=!4m7!3m6!1s0x47e61dde323255b3:0x2a80f29b10abc482!8m2!3d48.8533402!4d2.7617151!16s%2Fg%2F11h3jhbqj6!19sChIJs1UyMt4d5kcRgsSrEJvygCo?authuser=0&hl=fr&rclk=1	website_found	
coline-midoux-neuilly-sur-seine	Coline	MIDOUX	Neuilly-sur-Seine	92			Coline Midoux - Naturopathe	https://www.google.com/maps/place/Coline+Midoux+-+Naturopathe/data=!4m7!3m6!1s0x47e6655c46debb29:0xbef2f725adde9b84!8m2!3d48.8822823!4d2.2696197!16s%2Fg%2F11jztkbqb8!19sChIJKbveRlxl5kcRhJverSX38r4?authuser=0&hl=fr&rclk=1	no_external_link_found	
combres-sylvie-saint-maur-des-fosses	Combres	SYLVIE	Saint-Maur-des-Fossés	94	https://www.crenolibre.fr/prendre-rdv/78595_hypnotherapeute-a-saint-maur-des-fosses-la-varenne	https://www.crenolib.fr/prendre-rdv/78595_hypnotherapeute-a-saint-maurice-pres-de-creteil	Combres Sylvie	https://www.google.com/maps/place/Combres+Sylvie/data=!4m7!3m6!1s0x47e60da160ac8bf9:0xcf2a73830a4ac24a!8m2!3d48.7959217!4d2.5082331!16s%2Fg%2F11h07yd509!19sChIJ-YusYKEN5kcRSsJKCoNzKs8?authuser=0&hl=fr&rclk=1	website_and_booking_found	
constance-buis-de-boussac-feucherolles	Constance	BUIS DE BOUSSAC	Feucherolles	78	https://www.naturezvous78.fr/		Constance Buis de Boussac	https://www.google.com/maps/place/Constance+Buis+de+Boussac/data=!4m7!3m6!1s0x47e68f630e5f06c9:0x966a4d98204ecc93!8m2!3d48.8813094!4d1.9803727!16s%2Fg%2F11ybvf8z60!19sChIJyQZfDmOP5kcRk8xOIJhNapY?authuser=0&hl=fr&rclk=1	website_found	
coralie-cagnon-colombes	Coralie	CAGNON	Colombes	92	https://www.coraliecagnon-naturopathe.fr/		Coralie Cagnon - Naturopathe - Chi Neï Tsang	https://www.google.com/maps/place/Coralie+Cagnon+-+Naturopathe+-+Chi+Ne%C3%AF+Tsang/data=!4m7!3m6!1s0xae5eca1f75cf4323:0x73b715ac90b57fa4!8m2!3d48.9224494!4d2.2556071!16s%2Fg%2F11vry0ptm8!19sChIJI0PPdR_KXq4RpH-1kKwVt3M?authuser=0&hl=fr&rclk=1	website_found	
coralie-rousseaux-boutigny	Coralie	ROUSSEAUX	Boutigny	77	https://www.crenolibre.fr/prendre-rdv/111991_rousseaux-ei		Coralie Rousseaux Naturopathe et Réflexologue	https://www.google.com/maps/place/Coralie+Rousseaux+Naturopathe+et+R%C3%A9flexologue/data=!4m7!3m6!1s0x47e8a5b808ac37ed:0x93a2789f4a850d51!8m2!3d48.9207679!4d2.9257442!16s%2Fg%2F11y8cdgh_q!19sChIJ7TesCLil6EcRUQ2FSp94opM?authuser=0&hl=fr&rclk=1	website_found	
corine-ledoux-saint-maur-des-fosses	Corine	LEDOUX	Saint-Maur-des-Fossés	94	http://www.naturotherhappy.wordpress.com/		Corine LEDOUX Naturopathe Réflexologue	https://www.google.com/maps/place/Corine+LEDOUX+Naturopathe+R%C3%A9flexologue/data=!4m7!3m6!1s0x47e60d1127cecba7:0x5c9513b4f5423292!8m2!3d48.8038287!4d2.4722844!16s%2Fg%2F11m0v1dxxx!19sChIJp8vOJxEN5kcRkjJC9bQTlVw?authuser=0&hl=fr&rclk=1	website_found	
corinne-allemoz-villeparisis	Corinne	ALLEMOZ	Villeparisis	77	http://corinne-allemoz.fr/		Corinne allemoz Naturopathe certifiée depuis 2014	https://www.google.com/maps/place/Corinne+allemoz+Naturopathe+certifi%C3%A9e+depuis+2014/data=!4m7!3m6!1s0x47e617274585f783:0xe71517e7e25ae57!8m2!3d48.9459236!4d2.6015624!16s%2Fg%2F11fy4yr6kt!19sChIJg_eFRScX5kcRV64lfn5RcQ4?authuser=0&hl=fr&rclk=1	website_found	
corinne-allioux-goldfarbe-saint-mande	Corinne	ALLIOUX GOLDFARBE	Saint-Mandé	94	http://corinnegoldfarbe.fr/		Corinne Allioux Goldfarbe	https://www.google.com/maps/place/Corinne+Allioux+Goldfarbe/data=!4m7!3m6!1s0x47e6728b369e3921:0x8f87aa635c5feccb!8m2!3d48.8349896!4d2.4142106!16s%2Fg%2F1wf214vp!19sChIJITmeNoty5kcRy-xfXGOqh48?authuser=0&hl=fr&rclk=1	website_found	
corinne-ballery-juvisy-sur-orge	Corinne	BALLERY	Juvisy-sur-Orge	91	http://www.corinneballery-naturo.com/		Corinne Ballery naturopathe	https://www.google.com/maps/place/Corinne+Ballery+naturopathe/data=!4m7!3m6!1s0x8894630b158d7461:0xdfb9202577e8002!8m2!3d48.687488!4d2.3846235!16s%2Fg%2F11vqvw90nw!19sChIJYXSNFQtjlIgRAoB-VwKS-w0?authuser=0&hl=fr&rclk=1	website_found	
corinne-bertrand-enghien-les-bains	Corinne	BERTRAND	Enghien-les-Bains	95			BERTRAND corinne	https://www.google.com/maps/place/BERTRAND+corinne/data=!4m7!3m6!1s0x47e668f32582f0f5:0x4979c8354d736b36!8m2!3d48.9707809!4d2.3095586!16s%2Fg%2F11h9zb9qp2!19sChIJ9fCCJfNo5kcRNmtzTTXIeUk?authuser=0&hl=fr&rclk=1	no_external_link_found	
corinne-brossier-accompagnements-energetiques-magnetiseur-guidance-l-isle-adam	Corinne	BROSSIER ACCOMPAGNEMENTS ÉNERGÉTIQUES MAGNÉTISEUR GUIDANCE	L'Isle-Adam	95	https://www.corinne-brossier-magnetiseur-guerisseur.fr/		Corinne Brossier, Accompagnements énergétiques, Magnétiseur, Guidance, Naturopathe à L'Isle-Adam 95290,Val-d'Oise	https://www.google.com/maps/place/Corinne+Brossier,+Accompagnements+%C3%A9nerg%C3%A9tiques,+Magn%C3%A9tiseur,+Guidance,+Naturopathe+%C3%A0+L%27Isle-Adam+95290,Val-d%27Oise/data=!4m7!3m6!1s0x47e65b924de3a299:0x79d2d05dc91cb047!8m2!3d49.1128079!4d2.2331452!16s%2Fg%2F1hhwpwck3!19sChIJmaLjTZJb5kcRR7AcyV3Q0nk?authuser=0&hl=fr&rclk=1	website_found	
